left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0,0.9,0.73,4,245,2,0,0,sales,LOW
0,0.75,0.81,3,214,3,0,0,IT,LOW
0,0.93,0.68,3,272,2,1,0,sales,LOW
0,0.73,0.79,4,145,2,1,0,support,LOW
0,0.61,0.59,5,226,5,0,0,sales,LOW
0,0.7,0.76,3,173,2,0,0,product_mng,LOW
0,0.45,0.45,4,168,2,0,0,sales,LOW
0,0.56,0.81,4,216,2,0,0,technical,LOW
0,0.67,0.91,3,147,3,0,0,technical,MEDIUM
0,0.52,0.45,2,145,3,0,0,technical,LOW
0,0.61,0.77,5,232,7,0,0,sales,MEDIUM
0,0.91,0.69,4,259,3,0,0,support,HIGH
0,0.59,0.55,3,183,4,0,0,marketing,LOW
0,0.51,0.96,3,149,4,0,0,accounting,LOW
0,0.74,0.89,4,149,2,0,0,sales,LOW
0,0.83,0.59,4,197,4,0,0,sales,MEDIUM
0,0.88,0.71,5,255,3,0,0,support,MEDIUM
0,0.37,0.72,3,121,2,0,0,sales,LOW
0,0.55,0.73,4,201,3,0,0,sales,LOW
0,0.49,0.51,4,133,3,0,0,support,LOW
0,0.99,0.94,5,151,3,0,0,product_mng,MEDIUM
0,0.79,0.66,3,154,4,0,0,support,MEDIUM
0,0.61,0.5,4,274,6,0,0,sales,MEDIUM
0,0.58,0.79,5,197,3,0,0,RandD,MEDIUM
0,0.95,0.64,3,242,5,1,0,sales,LOW
0,0.62,0.85,4,202,2,0,0,management,HIGH
0,0.7,0.87,5,177,2,0,0,accounting,MEDIUM
0,0.72,0.68,4,238,3,0,0,support,LOW
0,0.69,0.84,3,154,2,0,0,sales,LOW
0,0.2,0.98,3,180,6,0,0,sales,MEDIUM
0,0.6,0.6,4,201,3,0,0,RandD,HIGH
0,0.78,0.7,4,139,3,0,0,IT,LOW
0,0.61,0.8,4,197,3,0,0,sales,LOW
0,0.99,0.79,4,213,3,0,0,support,LOW
0,0.98,0.96,5,183,3,1,0,accounting,MEDIUM
0,0.98,0.9,4,247,2,0,0,technical,MEDIUM
0,0.2,0.69,2,160,4,0,0,sales,LOW
0,0.89,0.89,5,179,2,0,0,technical,LOW
0,0.51,0.51,2,271,3,0,0,sales,MEDIUM
0,0.44,0.58,4,202,3,0,0,technical,LOW
0,0.66,0.95,3,133,3,0,0,marketing,LOW
0,0.98,0.57,5,141,3,0,1,sales,HIGH
0,0.95,0.48,4,202,3,0,0,sales,MEDIUM
0,0.61,0.48,3,182,2,1,0,support,MEDIUM
0,0.94,0.9,4,144,4,0,0,support,LOW
0,0.64,0.38,5,171,6,1,1,accounting,HIGH
0,0.69,0.85,3,200,2,0,0,RandD,MEDIUM
0,0.13,0.77,4,201,5,0,0,marketing,MEDIUM
0,0.67,0.66,6,202,3,0,0,RandD,MEDIUM
0,0.43,0.71,3,186,2,0,0,accounting,MEDIUM
0,0.19,0.78,5,156,6,0,0,technical,MEDIUM
0,0.93,0.84,5,135,3,0,0,technical,MEDIUM
0,0.18,0.49,3,240,2,1,0,marketing,LOW
0,0.78,0.5,5,247,4,0,0,product_mng,MEDIUM
0,0.6,0.61,3,104,5,0,0,IT,MEDIUM
0,0.21,0.98,6,208,5,1,0,product_mng,LOW
0,0.61,0.95,3,242,5,0,0,sales,LOW
0,0.5,0.4,2,108,2,0,0,technical,MEDIUM
0,0.54,0.93,4,184,2,1,0,marketing,MEDIUM
0,0.72,0.92,3,242,8,0,0,sales,MEDIUM
0,0.53,0.96,4,272,2,0,0,support,LOW
0,0.56,0.71,2,153,2,0,0,product_mng,MEDIUM
0,0.83,0.85,4,201,2,1,0,support,LOW
0,0.29,0.81,3,189,6,0,0,technical,LOW
0,0.59,0.96,5,211,3,0,0,sales,MEDIUM
0,0.88,0.88,4,222,3,1,1,sales,MEDIUM
0,0.71,0.48,3,161,3,0,0,sales,LOW
0,0.98,0.74,4,202,3,0,0,accounting,LOW
0,0.48,0.42,2,275,6,1,1,hr,MEDIUM
0,0.74,0.98,4,160,2,0,0,support,LOW
0,0.79,0.91,4,200,3,0,0,sales,MEDIUM
0,0.52,0.63,3,269,2,0,0,sales,MEDIUM
0,0.59,0.65,5,265,3,0,0,IT,MEDIUM
0,0.62,0.49,3,172,3,0,0,sales,MEDIUM
0,0.71,0.96,3,201,3,0,0,RandD,LOW
0,0.61,0.82,4,184,8,0,0,IT,LOW
0,0.62,0.63,3,230,2,0,0,management,MEDIUM
0,0.93,0.48,3,276,3,0,0,IT,LOW
0,0.83,0.64,5,272,2,0,0,sales,MEDIUM
0,0.15,0.71,3,204,4,0,0,support,MEDIUM
0,0.61,0.71,5,202,3,0,0,support,MEDIUM
0,0.81,0.62,4,197,3,0,0,hr,LOW
0,0.21,0.96,4,287,5,0,0,technical,MEDIUM
0,0.81,0.77,3,221,2,0,0,technical,LOW
0,0.68,0.65,4,134,3,0,0,technical,MEDIUM
0,0.67,0.6,3,157,3,0,0,marketing,LOW
0,0.9,0.77,4,202,2,0,0,technical,LOW
0,0.48,0.53,3,211,4,0,0,technical,LOW
0,0.85,0.79,3,156,3,0,0,sales,MEDIUM
0,0.61,0.43,3,154,3,0,0,marketing,LOW
0,0.52,0.83,4,180,2,0,0,support,MEDIUM
0,0.49,0.97,4,166,5,0,0,product_mng,LOW
0,0.51,0.5,4,216,2,1,0,management,MEDIUM
0,0.18,0.75,3,250,3,0,0,technical,MEDIUM
0,0.99,0.71,3,198,3,0,0,sales,MEDIUM
0,0.84,0.78,5,164,3,0,0,accounting,LOW
0,0.77,0.48,3,204,6,0,0,sales,HIGH
0,0.59,0.72,3,188,3,1,0,technical,LOW
0,0.93,0.94,4,233,6,0,0,IT,MEDIUM
0,0.65,0.79,5,266,3,0,0,marketing,MEDIUM
0,0.73,0.98,5,272,2,0,0,marketing,LOW
0,0.61,0.97,4,258,3,0,0,technical,HIGH
0,0.93,0.59,3,202,2,0,0,hr,HIGH
0,0.98,0.77,4,144,4,0,0,technical,MEDIUM
0,0.61,0.37,3,111,2,0,0,sales,HIGH
0,0.75,0.61,3,263,3,0,0,sales,LOW
0,0.55,0.84,3,237,3,0,0,accounting,LOW
0,0.9,0.49,3,237,2,0,0,technical,MEDIUM
0,0.92,0.84,3,164,2,0,0,accounting,MEDIUM
0,0.67,0.92,5,258,3,0,0,technical,HIGH
0,0.68,0.79,5,139,4,0,0,technical,LOW
0,0.81,0.99,5,143,3,0,0,marketing,MEDIUM
0,0.63,0.49,3,252,3,0,0,sales,MEDIUM
0,0.63,0.49,5,192,2,0,0,sales,LOW
0,0.8,0.91,3,246,3,0,0,hr,MEDIUM
0,0.9,0.58,3,264,3,0,0,IT,MEDIUM
0,0.81,0.95,3,204,2,0,0,product_mng,LOW
0,0.3,0.58,2,189,4,1,0,accounting,LOW
0,0.59,0.74,3,240,3,0,0,IT,LOW
0,0.94,0.73,5,202,2,1,0,IT,HIGH
0,0.36,0.97,5,151,3,0,0,support,LOW
0,0.49,0.99,6,230,4,0,0,accounting,LOW
0,0.55,0.62,5,226,3,0,0,IT,MEDIUM
0,0.57,0.87,4,171,2,0,0,support,MEDIUM
0,0.61,0.97,3,148,3,0,0,RandD,LOW
0,0.57,0.91,4,224,10,0,0,sales,MEDIUM
0,0.63,0.68,4,191,2,0,0,IT,HIGH
0,0.61,0.71,4,210,3,0,0,technical,MEDIUM
0,0.85,0.63,4,154,3,0,0,hr,LOW
0,0.85,0.79,4,138,2,0,0,technical,MEDIUM
0,0.98,0.69,3,274,3,0,0,hr,LOW
0,0.61,0.85,5,168,2,0,0,support,LOW
0,0.66,0.54,2,136,2,0,0,technical,LOW
0,0.99,0.71,4,196,2,1,0,marketing,HIGH
0,0.9,0.67,2,229,4,0,0,sales,LOW
0,0.5,0.75,5,255,3,0,0,sales,MEDIUM
0,0.5,0.81,3,148,2,0,0,sales,LOW
0,0.48,0.84,4,186,7,0,1,management,MEDIUM
0,0.61,0.78,4,202,3,0,0,management,MEDIUM
0,0.61,0.84,3,172,3,0,0,sales,MEDIUM
0,0.88,0.65,5,228,3,0,0,sales,MEDIUM
0,0.97,0.5,3,202,2,0,0,support,MEDIUM
0,0.44,0.42,3,202,3,0,0,support,HIGH
0,0.82,0.79,3,160,3,0,0,sales,MEDIUM
0,0.69,0.99,3,198,2,0,0,technical,MEDIUM
0,0.88,0.61,4,177,4,1,0,support,LOW
0,0.61,0.53,4,181,3,0,0,technical,LOW
0,0.44,0.44,2,141,7,1,1,management,HIGH
0,0.7,0.64,5,202,3,0,0,IT,LOW
0,0.53,0.68,4,173,3,0,0,sales,MEDIUM
0,0.61,0.92,3,222,4,0,0,sales,MEDIUM
0,0.89,0.52,4,243,5,0,0,product_mng,MEDIUM
0,0.71,0.65,3,190,3,0,0,support,LOW
0,0.62,0.67,3,212,3,0,0,marketing,MEDIUM
0,0.13,0.9,5,264,6,0,0,technical,HIGH
0,0.55,0.74,2,116,3,0,0,sales,LOW
0,0.72,0.84,4,195,2,0,0,technical,LOW
0,0.71,0.72,4,202,3,0,0,sales,MEDIUM
0,0.61,0.78,2,205,6,1,0,sales,LOW
0,0.9,1,2,114,5,0,0,support,HIGH
0,0.95,0.67,4,202,3,0,0,sales,LOW
0,0.2,0.57,4,269,5,1,0,IT,LOW
0,0.59,0.94,4,265,3,0,0,technical,LOW
0,0.61,0.89,3,163,2,0,0,RandD,LOW
0,0.89,0.71,4,190,3,0,0,RandD,LOW
0,1,0.93,5,167,3,0,0,sales,MEDIUM
0,0.6,0.77,3,202,3,0,0,sales,LOW
0,0.61,0.87,5,257,5,1,0,IT,MEDIUM
0,0.72,0.78,3,229,2,0,0,sales,MEDIUM
0,0.76,0.92,4,154,3,0,0,support,MEDIUM
0,0.56,0.83,5,275,2,0,0,sales,MEDIUM
0,0.73,0.99,3,160,3,0,0,sales,MEDIUM
0,0.81,0.67,4,216,3,0,0,IT,LOW
0,0.93,0.6,3,188,3,0,0,marketing,HIGH
0,0.98,0.96,4,253,3,0,0,sales,LOW
0,0.57,0.78,3,134,3,0,0,RandD,MEDIUM
0,0.51,0.94,5,202,4,0,0,technical,LOW
0,0.65,0.95,3,266,3,1,0,support,LOW
0,0.8,0.6,3,212,3,0,0,sales,HIGH
0,0.54,0.49,4,202,3,1,0,sales,MEDIUM
0,0.84,0.93,3,159,3,0,0,sales,LOW
0,0.8,0.81,4,194,3,1,0,RandD,LOW
0,0.74,0.92,4,226,3,0,0,hr,MEDIUM
0,0.48,0.37,3,181,2,0,0,IT,LOW
0,0.61,0.57,5,286,3,0,0,sales,LOW
0,0.61,0.75,4,218,2,0,0,sales,LOW
0,0.5,1,5,264,8,0,1,accounting,HIGH
0,0.49,0.78,4,254,10,0,0,management,HIGH
0,0.58,0.91,5,185,2,0,0,support,LOW
0,0.78,0.68,2,159,3,1,0,support,MEDIUM
0,0.7,0.54,4,150,4,0,0,technical,LOW
0,0.88,0.54,3,235,2,1,0,technical,LOW
0,0.53,0.79,3,221,10,1,0,sales,MEDIUM
0,0.84,0.9,3,230,3,0,0,IT,MEDIUM
0,0.55,0.59,3,245,3,0,0,sales,LOW
0,0.91,0.82,2,241,3,0,0,sales,MEDIUM
0,0.92,0.49,3,240,2,0,0,hr,LOW
0,0.65,0.76,4,171,4,0,0,technical,LOW
0,0.77,0.63,4,236,7,0,0,IT,MEDIUM
0,0.88,0.99,5,253,2,0,0,technical,MEDIUM
0,0.14,0.58,4,275,10,0,0,sales,MEDIUM
0,0.64,0.49,3,241,3,0,0,hr,MEDIUM
0,0.7,0.75,3,221,3,0,0,technical,LOW
0,0.85,0.8,4,248,3,0,0,technical,LOW
0,0.16,0.7,3,202,3,1,0,technical,LOW
0,0.53,0.81,5,135,2,0,0,sales,MEDIUM
0,0.98,0.49,3,199,10,0,0,technical,MEDIUM
0,0.58,0.57,3,144,4,1,0,sales,MEDIUM
0,0.71,0.97,5,208,8,1,0,management,MEDIUM
0,0.5,0.53,3,207,4,0,0,sales,LOW
0,0.16,0.84,3,238,6,0,0,technical,MEDIUM
0,0.64,0.93,4,233,2,1,0,technical,MEDIUM
0,0.18,0.73,6,202,4,0,0,product_mng,LOW
0,0.88,0.6,4,162,2,0,0,technical,LOW
0,0.77,0.61,5,146,3,0,0,support,LOW
0,0.2,0.82,4,190,5,0,0,sales,LOW
0,0.66,0.95,3,191,3,0,0,technical,MEDIUM
0,0.85,0.79,3,157,4,0,0,support,MEDIUM
0,0.84,0.8,4,236,3,0,0,marketing,LOW
0,0.98,0.73,4,140,4,0,0,marketing,LOW
0,0.56,0.66,4,264,3,0,0,sales,LOW
0,0.83,0.6,4,161,2,0,0,management,HIGH
0,0.72,0.7,4,172,3,0,0,IT,MEDIUM
0,0.84,0.96,3,162,3,0,0,sales,MEDIUM
0,0.98,0.57,3,198,3,0,0,sales,MEDIUM
0,0.83,0.76,2,255,7,0,0,sales,LOW
0,0.72,0.5,3,205,3,1,0,sales,LOW
0,0.51,0.76,4,140,3,0,0,support,LOW
0,0.53,0.94,4,202,3,1,0,sales,LOW
0,0.57,0.39,2,145,3,0,0,sales,MEDIUM
0,0.57,0.59,2,111,2,0,0,management,HIGH
0,0.74,0.71,4,133,2,0,0,technical,MEDIUM
0,0.61,0.89,4,136,4,0,0,technical,MEDIUM
0,0.54,0.61,3,202,3,0,0,sales,MEDIUM
0,0.61,0.81,3,247,3,0,0,RandD,LOW
0,0.77,0.52,4,216,3,0,0,sales,MEDIUM
0,0.98,0.58,3,183,3,0,0,sales,LOW
0,0.66,0.54,5,203,2,0,0,sales,MEDIUM
0,0.97,0.88,4,139,2,0,0,product_mng,HIGH
0,0.61,0.95,5,189,2,0,0,technical,MEDIUM
0,0.22,0.65,5,174,5,1,0,RandD,MEDIUM
0,0.44,0.99,5,119,2,0,0,sales,LOW
0,0.81,0.92,5,259,3,0,0,IT,LOW
0,1,0.95,3,193,6,0,0,sales,LOW
0,0.79,0.61,4,202,2,0,1,sales,HIGH
0,0.93,0.6,4,271,3,0,0,accounting,LOW
0,0.6,0.66,4,202,4,0,0,technical,MEDIUM
0,0.98,0.77,4,184,3,0,0,hr,MEDIUM
0,0.54,0.93,3,202,5,0,0,IT,MEDIUM
0,0.78,0.63,6,111,6,0,0,IT,HIGH
0,0.75,0.77,4,136,3,0,0,management,MEDIUM
0,0.57,0.97,5,196,2,0,0,support,MEDIUM
0,0.51,0.67,4,133,3,0,0,sales,MEDIUM
0,0.81,0.51,4,271,2,0,0,sales,LOW
0,0.61,0.84,5,230,4,0,0,sales,MEDIUM
0,0.59,0.66,3,166,3,1,0,management,LOW
0,0.5,0.85,2,143,3,0,0,IT,LOW
0,0.83,0.95,3,211,2,0,0,sales,MEDIUM
0,0.51,0.96,4,204,3,1,0,sales,MEDIUM
0,0.67,0.66,6,272,3,0,0,sales,LOW
0,0.49,0.85,4,200,3,0,0,support,MEDIUM
0,0.8,0.79,4,148,3,0,0,RandD,MEDIUM
0,0.52,0.59,5,150,2,0,0,sales,LOW
0,0.81,0.74,2,228,3,0,0,management,HIGH
0,0.79,0.6,4,161,3,0,0,technical,HIGH
0,0.61,0.74,5,248,2,0,0,IT,LOW
0,0.63,0.72,6,163,4,0,0,IT,HIGH
0,0.57,0.99,3,205,3,0,0,technical,LOW
0,0.92,0.78,4,212,2,0,0,sales,MEDIUM
0,0.38,0.43,3,188,7,0,0,sales,MEDIUM
0,0.23,0.48,5,221,6,0,0,sales,MEDIUM
0,0.49,0.77,3,211,3,0,0,IT,HIGH
0,0.98,0.98,4,170,10,0,0,IT,MEDIUM
0,0.66,0.87,3,223,7,0,0,sales,HIGH
0,0.83,0.37,5,101,4,1,0,support,LOW
0,0.43,0.46,4,169,5,0,0,technical,HIGH
0,0.63,0.66,3,256,4,1,0,RandD,LOW
0,0.84,0.84,4,266,3,0,0,support,LOW
0,0.85,0.41,2,229,6,0,0,technical,MEDIUM
0,0.21,0.9,4,271,6,0,0,support,HIGH
0,0.95,0.69,4,207,2,1,0,technical,LOW
0,0.98,0.55,3,166,6,1,0,sales,MEDIUM
0,0.73,0.82,3,133,3,0,0,RandD,MEDIUM
0,0.49,0.52,4,251,2,0,0,support,LOW
0,0.61,0.67,4,151,3,0,0,IT,HIGH
0,0.3,0.48,2,104,2,0,0,technical,HIGH
0,0.83,0.8,4,150,3,0,0,support,LOW
0,0.65,0.67,3,240,2,1,0,technical,LOW
0,0.92,0.82,3,185,3,0,0,support,LOW
0,0.76,0.74,4,187,3,0,0,support,MEDIUM
0,0.5,0.85,5,249,3,1,0,accounting,MEDIUM
0,0.84,0.61,3,253,2,0,0,sales,MEDIUM
0,0.78,0.84,3,233,3,1,0,IT,LOW
0,0.67,0.65,5,156,2,0,0,support,MEDIUM
0,0.59,0.7,2,153,2,0,0,support,MEDIUM
0,0.51,0.71,5,154,2,0,0,product_mng,MEDIUM
0,0.58,0.98,3,175,3,0,0,sales,LOW
0,0.65,0.59,3,167,2,0,0,technical,HIGH
0,0.59,0.71,4,250,2,0,0,accounting,MEDIUM
0,0.77,0.89,4,153,7,0,0,sales,MEDIUM
0,0.61,0.5,5,174,4,0,0,management,LOW
0,0.98,0.72,3,262,4,0,0,hr,LOW
0,0.99,0.67,5,153,2,0,0,RandD,LOW
0,0.4,0.42,3,146,2,1,0,hr,MEDIUM
0,0.79,0.93,5,160,4,1,0,accounting,MEDIUM
0,0.94,0.49,2,250,5,0,0,support,LOW
0,0.93,0.87,4,139,8,0,0,technical,MEDIUM
0,0.63,0.5,3,246,3,0,0,product_mng,LOW
0,0.61,0.58,4,212,3,0,0,sales,LOW
0,0.95,0.65,3,183,3,0,0,support,MEDIUM
0,0.57,0.85,4,164,3,0,0,sales,LOW
0,0.95,0.75,3,247,2,0,0,product_mng,MEDIUM
0,0.53,0.71,4,202,3,0,0,technical,LOW
0,0.91,1,4,125,4,0,0,sales,MEDIUM
0,0.67,1,3,201,4,0,0,marketing,MEDIUM
0,0.8,0.8,4,229,4,0,0,sales,LOW
0,0.75,0.98,4,170,4,0,0,management,MEDIUM
0,0.74,0.41,4,250,4,0,0,RandD,LOW
0,0.8,0.67,3,236,3,1,0,RandD,LOW
0,0.85,0.71,3,231,3,0,0,support,MEDIUM
0,0.95,0.63,3,153,2,0,0,sales,LOW
0,0.61,0.55,6,240,6,0,0,RandD,LOW
0,0.54,0.83,3,201,3,0,0,accounting,HIGH
0,0.95,0.8,3,202,2,0,0,sales,HIGH
0,0.79,0.71,3,114,3,0,0,technical,HIGH
0,0.82,0.51,2,268,2,0,0,management,HIGH
0,0.54,0.42,3,138,3,1,0,support,MEDIUM
0,0.82,0.53,4,162,3,1,0,technical,LOW
0,0.8,0.71,3,203,3,0,0,support,MEDIUM
0,0.57,0.54,3,140,3,0,0,marketing,LOW
0,0.77,0.49,3,265,3,0,0,sales,MEDIUM
0,0.59,0.55,3,179,3,0,0,support,MEDIUM
0,0.93,0.73,4,168,2,0,0,product_mng,MEDIUM
0,0.5,0.76,2,107,4,0,0,sales,HIGH
0,0.6,0.89,3,167,4,0,0,RandD,MEDIUM
0,0.99,1,4,223,2,1,0,product_mng,LOW
0,0.15,0.91,2,207,3,0,0,technical,MEDIUM
0,0.61,0.7,4,134,3,0,0,sales,LOW
0,0.63,0.85,3,151,4,1,0,product_mng,MEDIUM
0,0.97,0.96,4,250,6,0,0,RandD,MEDIUM
0,0.88,0.68,4,274,4,0,0,sales,MEDIUM
0,0.7,0.64,3,180,2,0,0,sales,LOW
0,0.56,0.57,3,205,3,0,0,technical,MEDIUM
0,0.9,0.66,3,231,3,0,0,hr,MEDIUM
0,0.52,0.55,5,192,3,0,0,support,MEDIUM
0,0.52,0.69,6,138,5,0,0,marketing,MEDIUM
0,0.68,0.89,4,202,3,0,0,technical,MEDIUM
0,0.5,0.91,4,148,2,0,0,technical,MEDIUM
0,0.93,0.97,4,158,3,1,0,technical,MEDIUM
0,0.89,0.95,5,203,3,0,0,technical,LOW
0,0.71,0.8,3,182,2,1,0,technical,LOW
0,0.31,0.63,4,104,7,1,0,sales,MEDIUM
0,0.65,0.82,4,257,3,0,0,technical,LOW
0,0.99,1,3,139,2,0,0,support,MEDIUM
0,0.67,0.67,4,192,4,0,0,IT,LOW
0,0.3,0.72,3,276,5,1,0,accounting,LOW
0,0.99,0.58,4,138,3,0,0,technical,LOW
0,0.77,0.59,4,153,3,0,0,sales,MEDIUM
0,0.69,0.74,4,237,3,0,0,technical,LOW
0,0.72,0.45,4,143,6,0,0,product_mng,MEDIUM
0,0.6,0.73,5,241,3,0,0,sales,HIGH
0,0.65,0.61,5,167,8,0,0,sales,LOW
0,0.64,0.91,5,246,3,0,0,hr,LOW
0,0.51,0.94,4,247,2,0,0,management,MEDIUM
0,0.41,0.77,4,231,6,0,0,technical,LOW
0,0.73,0.87,4,155,3,1,0,technical,HIGH
0,0.64,0.79,3,253,2,0,0,sales,LOW
0,0.75,0.95,4,177,3,0,0,accounting,LOW
0,0.34,0.99,4,184,3,0,0,RandD,MEDIUM
0,0.77,0.49,4,217,2,0,0,support,MEDIUM
0,0.41,0.58,5,274,2,1,0,sales,MEDIUM
0,0.15,0.71,4,214,5,0,0,sales,HIGH
0,0.31,0.87,6,240,3,1,0,hr,LOW
0,0.9,0.98,5,148,4,0,0,sales,MEDIUM
0,0.92,0.88,3,184,3,1,0,technical,LOW
0,0.56,0.39,3,106,8,0,0,management,HIGH
0,0.94,0.95,4,155,3,0,0,support,MEDIUM
0,0.7,0.96,3,263,3,0,0,accounting,MEDIUM
0,0.89,0.67,3,226,3,0,0,sales,MEDIUM
0,0.76,0.92,3,176,2,0,0,IT,MEDIUM
0,0.83,0.73,4,247,2,0,0,support,MEDIUM
0,0.64,0.72,4,253,4,0,0,RandD,HIGH
0,0.88,0.96,4,262,3,0,0,sales,MEDIUM
0,0.73,0.76,2,166,3,0,0,technical,LOW
0,1,0.94,4,144,3,0,0,support,LOW
0,0.97,0.89,4,248,2,0,0,sales,LOW
0,0.66,0.98,4,202,2,1,0,hr,MEDIUM
0,0.75,0.77,5,199,4,0,0,sales,MEDIUM
0,0.88,0.59,4,202,3,0,0,management,MEDIUM
0,0.94,0.63,5,261,3,0,0,support,LOW
0,0.53,0.59,2,201,3,1,0,hr,MEDIUM
0,0.97,0.94,4,253,3,0,0,support,MEDIUM
0,0.82,0.92,5,198,3,0,0,technical,LOW
0,0.54,0.5,4,224,3,0,0,marketing,LOW
0,0.77,0.91,5,274,3,0,0,technical,LOW
0,0.79,0.48,4,184,5,1,0,IT,LOW
0,0.92,0.91,3,160,2,0,0,marketing,HIGH
0,0.83,0.62,4,242,3,0,0,sales,LOW
0,0.97,0.58,4,187,4,1,0,management,HIGH
0,0.51,0.72,4,202,3,1,0,marketing,LOW
0,0.72,0.67,5,219,3,0,0,IT,LOW
0,0.38,0.68,5,211,6,0,0,technical,LOW
0,0.5,0.54,3,254,2,0,0,product_mng,LOW
0,0.61,0.64,3,245,4,0,0,support,HIGH
0,0.85,0.78,5,263,2,1,0,technical,LOW
0,0.42,0.73,3,115,6,0,0,sales,HIGH
0,0.67,0.54,5,157,2,0,0,RandD,MEDIUM
0,0.9,0.93,3,209,3,0,0,product_mng,MEDIUM
0,0.19,0.85,6,116,3,0,0,technical,LOW
0,0.62,0.51,4,193,3,0,0,accounting,HIGH
0,0.59,0.82,2,233,2,0,0,IT,MEDIUM
0,0.35,0.59,5,268,3,0,0,accounting,LOW
0,0.16,0.99,3,213,6,1,1,RandD,MEDIUM
0,0.98,0.89,4,218,2,0,0,sales,MEDIUM
0,0.91,0.88,5,202,5,0,0,IT,LOW
0,0.62,0.79,3,274,3,0,0,support,MEDIUM
0,0.71,0.9,3,262,2,1,0,product_mng,LOW
0,0.76,0.74,3,183,3,0,0,sales,MEDIUM
0,0.61,0.91,4,232,2,0,0,support,LOW
0,0.78,0.65,3,139,3,0,0,marketing,HIGH
0,0.61,0.72,2,214,3,1,0,sales,LOW
0,0.97,0.92,6,202,8,1,0,product_mng,LOW
0,0.73,0.84,3,216,8,0,0,management,MEDIUM
0,0.99,0.97,5,229,2,0,0,technical,MEDIUM
0,0.62,0.57,3,174,2,0,0,sales,LOW
0,0.69,0.71,4,149,3,0,0,IT,MEDIUM
0,0.73,0.62,4,210,4,0,0,technical,MEDIUM
0,0.77,0.73,3,201,10,0,0,management,HIGH
0,0.6,0.9,4,202,2,0,0,sales,MEDIUM
0,0.97,0.41,5,135,6,0,0,sales,MEDIUM
0,0.89,0.64,3,184,5,0,0,RandD,HIGH
0,0.88,0.6,4,162,2,0,0,technical,LOW
0,0.61,0.6,2,122,2,0,0,IT,LOW
0,0.74,0.49,4,233,3,0,0,sales,MEDIUM
0,0.58,0.57,5,105,6,0,0,product_mng,MEDIUM
0,0.82,0.65,4,148,3,0,0,sales,HIGH
0,0.74,0.69,4,244,2,0,0,sales,LOW
0,0.85,0.99,4,233,2,0,0,marketing,HIGH
0,0.63,0.71,4,244,2,0,0,support,LOW
0,0.49,0.92,5,176,3,0,0,marketing,LOW
0,0.8,0.66,4,223,3,0,0,support,MEDIUM
0,0.82,0.91,5,271,2,0,1,RandD,MEDIUM
0,0.66,0.66,4,202,4,1,0,IT,LOW
0,0.61,0.64,3,166,2,0,0,accounting,MEDIUM
0,0.89,0.63,4,164,3,0,0,hr,LOW
0,0.59,0.53,4,216,2,0,0,marketing,MEDIUM
0,0.67,0.72,4,223,3,0,0,support,MEDIUM
0,0.91,0.89,4,144,3,1,0,technical,LOW
0,0.89,0.87,2,270,6,1,0,sales,MEDIUM
0,0.29,0.38,5,191,5,0,0,management,MEDIUM
0,0.61,0.68,3,206,3,0,0,sales,MEDIUM
0,0.49,0.54,4,247,3,1,0,sales,MEDIUM
0,0.95,0.53,4,162,3,0,0,sales,MEDIUM
0,0.88,0.5,4,216,2,0,0,sales,LOW
0,0.73,0.79,4,208,5,0,0,technical,MEDIUM
0,0.61,0.76,4,199,5,0,0,management,MEDIUM
0,0.54,0.69,4,168,2,0,0,management,LOW
0,0.65,0.94,4,184,7,0,0,sales,MEDIUM
0,0.78,0.57,3,209,3,0,0,product_mng,MEDIUM
0,0.73,0.59,6,121,5,0,0,sales,LOW
0,0.61,0.78,3,170,2,0,0,sales,LOW
0,0.57,0.58,3,202,3,0,0,support,LOW
0,0.54,0.52,5,170,4,0,0,technical,HIGH
0,0.66,0.58,4,244,3,0,0,sales,MEDIUM
0,0.6,0.59,5,146,4,0,0,accounting,LOW
0,0.99,0.75,3,243,3,0,0,support,MEDIUM
0,0.61,0.97,6,286,4,0,0,product_mng,MEDIUM
0,0.95,0.84,3,240,7,0,0,sales,MEDIUM
0,0.58,0.91,3,202,2,0,0,technical,MEDIUM
0,0.9,0.48,4,136,7,0,0,IT,LOW
0,0.5,0.72,3,253,2,0,0,RandD,LOW
0,0.97,0.89,3,264,3,0,0,marketing,LOW
0,0.54,0.72,6,222,5,0,0,marketing,HIGH
0,0.88,0.8,4,239,3,0,0,sales,LOW
0,0.77,0.81,4,164,3,0,0,technical,HIGH
0,0.79,0.72,3,139,3,0,0,support,LOW
0,0.75,0.72,5,175,4,0,0,support,LOW
0,0.22,0.62,3,180,3,0,0,support,LOW
0,0.21,0.63,5,226,3,0,0,support,MEDIUM
0,0.9,0.67,3,165,2,0,0,IT,HIGH
0,0.61,0.64,3,187,2,0,0,sales,MEDIUM
0,0.6,0.77,4,157,4,0,0,product_mng,LOW
0,0.78,0.8,3,256,2,0,0,IT,MEDIUM
0,0.66,0.98,4,163,3,1,0,sales,LOW
0,0.15,0.42,4,238,3,0,0,sales,MEDIUM
0,0.66,0.99,3,183,2,0,0,technical,MEDIUM
0,0.77,0.83,6,271,3,0,0,support,LOW
0,0.16,0.76,6,218,6,0,0,sales,MEDIUM
